sku_id,target_date,model_name,actual_demand,forecast_quantity,error,absolute_error,p10,p50,p90,lower_bound,upper_bound,forecast_confidence_score,forecast_confidence_class,forecast_risk_level,confidence_reason
SKU-BAT-008,2026-06-24,naive,0.0,0.0,0.0,0.0,0.0,0.0,6.200000000000003,0.0,6.200000000000003,0.33537349063474486,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-25,naive,0.0,0.0,0.0,0.0,0.0,0.0,6.200000000000003,0.0,6.200000000000003,0.33537349063474486,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-26,naive,0.0,0.0,0.0,0.0,0.0,0.0,6.200000000000003,0.0,6.200000000000003,0.33537349063474486,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-27,naive,0.0,0.0,0.0,0.0,0.0,0.0,6.200000000000003,0.0,6.200000000000003,0.33537349063474486,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-28,naive,6.0,0.0,-6.0,6.0,0.0,0.0,6.200000000000003,0.0,6.200000000000003,0.33537349063474486,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-29,naive,8.0,6.0,-2.0,2.0,3.6000000000000014,6.0,12.200000000000003,3.6000000000000014,12.200000000000003,0.33537349063474486,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-30,naive,8.0,8.0,0.0,0.0,5.600000000000001,8.0,14.200000000000003,5.600000000000001,14.200000000000003,0.3420401573014116,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-01,seasonal_naive_lag_7,8.0,9.0,1.0,1.0,1.0,9.0,17.0,1.0,17.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-02,seasonal_naive_lag_7,8.0,0.0,-8.0,8.0,0.0,0.0,8.0,0.0,8.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-03,seasonal_naive_lag_7,10.0,0.0,-10.0,10.0,0.0,0.0,8.0,0.0,8.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-04,seasonal_naive_lag_7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-05,seasonal_naive_lag_7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-06,seasonal_naive_lag_7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-07,seasonal_naive_lag_7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-08,seasonal_naive_lag_7,0.0,8.0,8.0,8.0,0.0,8.0,16.0,0.0,16.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-09,seasonal_naive_lag_7,0.0,8.0,8.0,8.0,0.0,8.0,16.0,0.0,16.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-10,seasonal_naive_lag_7,8.0,10.0,2.0,2.0,2.0,10.0,18.0,2.0,18.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-11,seasonal_naive_lag_7,8.0,0.0,-8.0,8.0,0.0,0.0,8.0,0.0,8.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-12,seasonal_naive_lag_7,6.0,0.0,-6.0,6.0,0.0,0.0,8.0,0.0,8.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-13,seasonal_naive_lag_7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-14,seasonal_naive_lag_7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-15,seasonal_naive_lag_7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-16,seasonal_naive_lag_7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-17,seasonal_naive_lag_7,0.0,8.0,8.0,8.0,0.0,8.0,16.0,0.0,16.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-18,seasonal_naive_lag_7,0.0,8.0,8.0,8.0,0.0,8.0,16.0,0.0,16.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-19,seasonal_naive_lag_7,8.0,6.0,-2.0,2.0,0.0,6.0,14.0,0.0,14.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-20,seasonal_naive_lag_7,6.0,0.0,-6.0,6.0,0.0,0.0,8.0,0.0,8.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-21,seasonal_naive_lag_7,8.0,0.0,-8.0,8.0,0.0,0.0,8.0,0.0,8.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-22,seasonal_naive_lag_7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-23,seasonal_naive_lag_7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-24,seasonal_naive_lag_7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-25,seasonal_naive_lag_7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-26,seasonal_naive_lag_7,0.0,8.0,8.0,8.0,0.0,8.0,16.0,0.0,16.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-27,seasonal_naive_lag_7,0.0,6.0,6.0,6.0,0.0,6.0,14.0,0.0,14.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-28,seasonal_naive_lag_7,6.0,8.0,2.0,2.0,0.0,8.0,16.0,0.0,16.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-29,seasonal_naive_lag_7,8.0,0.0,-8.0,8.0,0.0,0.0,8.0,0.0,8.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-30,seasonal_naive_lag_7,8.0,0.0,-8.0,8.0,0.0,0.0,8.0,0.0,8.0,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-01,moving_average_7,8.0,1.2857142857142858,-6.714285714285714,6.714285714285714,0.0,1.2857142857142858,8.171428571428573,0.0,8.171428571428573,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-02,moving_average_7,8.0,1.1428571428571428,-6.857142857142858,6.857142857142858,0.0,1.1428571428571428,8.02857142857143,0.0,8.02857142857143,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-03,moving_average_7,10.0,2.2857142857142856,-7.714285714285714,7.714285714285714,0.0,2.2857142857142856,9.171428571428573,0.0,9.171428571428573,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-04,moving_average_7,0.0,3.7142857142857144,3.7142857142857144,3.7142857142857144,0.0,3.7142857142857144,10.600000000000001,0.0,10.600000000000001,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-05,moving_average_7,0.0,3.7142857142857144,3.7142857142857144,3.7142857142857144,0.0,3.7142857142857144,10.600000000000001,0.0,10.600000000000001,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-06,moving_average_7,0.0,3.7142857142857144,3.7142857142857144,3.7142857142857144,0.0,3.7142857142857144,10.600000000000001,0.0,10.600000000000001,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-07,moving_average_7,0.0,3.7142857142857144,3.7142857142857144,3.7142857142857144,0.0,3.7142857142857144,10.600000000000001,0.0,10.600000000000001,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-08,moving_average_7,0.0,3.7142857142857144,3.7142857142857144,3.7142857142857144,0.0,3.7142857142857144,10.600000000000001,0.0,10.600000000000001,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-09,moving_average_7,0.0,2.5714285714285716,2.5714285714285716,2.5714285714285716,0.0,2.5714285714285716,9.457142857142859,0.0,9.457142857142859,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-10,moving_average_7,8.0,1.4285714285714286,-6.571428571428571,6.571428571428571,0.0,1.4285714285714286,8.314285714285715,0.0,8.314285714285715,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-11,moving_average_7,8.0,1.1428571428571428,-6.857142857142858,6.857142857142858,0.0,1.1428571428571428,8.02857142857143,0.0,8.02857142857143,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-12,moving_average_7,6.0,2.2857142857142856,-3.7142857142857144,3.7142857142857144,0.0,2.2857142857142856,9.171428571428573,0.0,9.171428571428573,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-13,moving_average_7,0.0,3.142857142857143,3.142857142857143,3.142857142857143,0.0,3.142857142857143,10.02857142857143,0.0,10.02857142857143,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-14,moving_average_7,0.0,3.142857142857143,3.142857142857143,3.142857142857143,0.0,3.142857142857143,10.02857142857143,0.0,10.02857142857143,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-15,moving_average_7,0.0,3.142857142857143,3.142857142857143,3.142857142857143,0.0,3.142857142857143,10.02857142857143,0.0,10.02857142857143,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-16,moving_average_7,0.0,3.142857142857143,3.142857142857143,3.142857142857143,0.0,3.142857142857143,10.02857142857143,0.0,10.02857142857143,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-17,moving_average_7,0.0,3.142857142857143,3.142857142857143,3.142857142857143,0.0,3.142857142857143,10.02857142857143,0.0,10.02857142857143,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-18,moving_average_7,0.0,2.0,2.0,2.0,0.0,2.0,8.885714285714286,0.0,8.885714285714286,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-19,moving_average_7,8.0,0.8571428571428571,-7.142857142857143,7.142857142857143,0.0,0.8571428571428571,7.742857142857144,0.0,7.742857142857144,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-20,moving_average_7,6.0,1.1428571428571428,-4.857142857142858,4.857142857142858,0.0,1.1428571428571428,8.02857142857143,0.0,8.02857142857143,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-21,moving_average_7,8.0,2.0,-6.0,6.0,0.0,2.0,8.885714285714286,0.0,8.885714285714286,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-22,moving_average_7,0.0,3.142857142857143,3.142857142857143,3.142857142857143,0.0,3.142857142857143,10.02857142857143,0.0,10.02857142857143,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-23,moving_average_7,0.0,3.142857142857143,3.142857142857143,3.142857142857143,0.0,3.142857142857143,10.02857142857143,0.0,10.02857142857143,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-24,moving_average_7,0.0,3.142857142857143,3.142857142857143,3.142857142857143,0.0,3.142857142857143,10.02857142857143,0.0,10.02857142857143,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-25,moving_average_7,0.0,3.142857142857143,3.142857142857143,3.142857142857143,0.0,3.142857142857143,10.02857142857143,0.0,10.02857142857143,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-26,moving_average_7,0.0,3.142857142857143,3.142857142857143,3.142857142857143,0.0,3.142857142857143,10.02857142857143,0.0,10.02857142857143,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-27,moving_average_7,0.0,2.0,2.0,2.0,0.0,2.0,8.885714285714286,0.0,8.885714285714286,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-28,moving_average_7,6.0,1.1428571428571428,-4.857142857142858,4.857142857142858,0.0,1.1428571428571428,8.02857142857143,0.0,8.02857142857143,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-29,moving_average_7,8.0,0.8571428571428571,-7.142857142857143,7.142857142857143,0.0,0.8571428571428571,7.742857142857144,0.0,7.742857142857144,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-30,moving_average_7,8.0,2.0,-6.0,6.0,0.0,2.0,8.885714285714286,0.0,8.885714285714286,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-01,moving_average_14,8.0,1.6428571428571428,-6.357142857142858,6.357142857142858,0.0,1.6428571428571428,7.807142857142857,0.0,7.807142857142857,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-02,moving_average_14,8.0,2.2142857142857144,-5.785714285714286,5.785714285714286,0.0,2.2142857142857144,8.37857142857143,0.0,8.37857142857143,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-03,moving_average_14,10.0,2.7857142857142856,-7.214285714285714,7.214285714285714,0.0,2.7857142857142856,8.95,0.0,8.95,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-04,moving_average_14,0.0,3.5,3.5,3.5,0.0642857142857145,3.5,9.664285714285715,0.0642857142857145,9.664285714285715,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-05,moving_average_14,0.0,3.5,3.5,3.5,0.0642857142857145,3.5,9.664285714285715,0.0642857142857145,9.664285714285715,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-06,moving_average_14,0.0,3.5,3.5,3.5,0.0642857142857145,3.5,9.664285714285715,0.0642857142857145,9.664285714285715,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-07,moving_average_14,0.0,3.0,3.0,3.0,0.0,3.0,9.164285714285715,0.0,9.164285714285715,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-08,moving_average_14,0.0,2.5,2.5,2.5,0.0,2.5,8.664285714285715,0.0,8.664285714285715,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-09,moving_average_14,0.0,1.8571428571428572,1.8571428571428572,1.8571428571428572,0.0,1.8571428571428572,8.021428571428572,0.0,8.021428571428572,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-10,moving_average_14,8.0,1.8571428571428572,-6.142857142857142,6.142857142857142,0.0,1.8571428571428572,8.021428571428572,0.0,8.021428571428572,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-11,moving_average_14,8.0,2.4285714285714284,-5.571428571428571,5.571428571428571,0.0,2.4285714285714284,8.592857142857143,0.0,8.592857142857143,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-12,moving_average_14,6.0,3.0,-3.0,3.0,0.0,3.0,9.164285714285715,0.0,9.164285714285715,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-13,moving_average_14,0.0,3.4285714285714284,3.4285714285714284,3.4285714285714284,0.0,3.4285714285714284,9.592857142857143,0.0,9.592857142857143,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-14,moving_average_14,0.0,3.4285714285714284,3.4285714285714284,3.4285714285714284,0.0,3.4285714285714284,9.592857142857143,0.0,9.592857142857143,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-15,moving_average_14,0.0,3.4285714285714284,3.4285714285714284,3.4285714285714284,0.0,3.4285714285714284,9.592857142857143,0.0,9.592857142857143,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-16,moving_average_14,0.0,2.857142857142857,2.857142857142857,2.857142857142857,0.0,2.857142857142857,9.021428571428572,0.0,9.021428571428572,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-17,moving_average_14,0.0,2.2857142857142856,2.2857142857142856,2.2857142857142856,0.0,2.2857142857142856,8.45,0.0,8.45,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-18,moving_average_14,0.0,1.5714285714285714,1.5714285714285714,1.5714285714285714,0.0,1.5714285714285714,7.735714285714286,0.0,7.735714285714286,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-19,moving_average_14,8.0,1.5714285714285714,-6.428571428571429,6.428571428571429,0.0,1.5714285714285714,7.735714285714286,0.0,7.735714285714286,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-20,moving_average_14,6.0,2.142857142857143,-3.857142857142857,3.857142857142857,0.0,2.142857142857143,8.307142857142857,0.0,8.307142857142857,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-21,moving_average_14,8.0,2.5714285714285716,-5.428571428571429,5.428571428571429,0.0,2.5714285714285716,8.735714285714286,0.0,8.735714285714286,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-22,moving_average_14,0.0,3.142857142857143,3.142857142857143,3.142857142857143,0.0,3.142857142857143,9.307142857142857,0.0,9.307142857142857,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-23,moving_average_14,0.0,3.142857142857143,3.142857142857143,3.142857142857143,0.0,3.142857142857143,9.307142857142857,0.0,9.307142857142857,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-24,moving_average_14,0.0,3.142857142857143,3.142857142857143,3.142857142857143,0.0,3.142857142857143,9.307142857142857,0.0,9.307142857142857,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-25,moving_average_14,0.0,2.5714285714285716,2.5714285714285716,2.5714285714285716,0.0,2.5714285714285716,8.735714285714286,0.0,8.735714285714286,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-26,moving_average_14,0.0,2.0,2.0,2.0,0.0,2.0,8.164285714285715,0.0,8.164285714285715,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-27,moving_average_14,0.0,1.5714285714285714,1.5714285714285714,1.5714285714285714,0.0,1.5714285714285714,7.735714285714286,0.0,7.735714285714286,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
SKU-BAT-008,2026-06-28,moving_average_14,6.0,1.5714285714285714,-4.428571428571429,4.428571428571429,0.0,1.5714285714285714,7.735714285714286,0.0,7.735714285714286,0.22885175150431014,LOW,HIGH_RISK,Wide uncertainty interval and elevated forecast risk
