sku_id,model_name,mae,rmse,wape,smape,bias,zero_demand_ratio,test_period_start,test_period_end,observations_used,average_confidence_score,average_interval_width,dominant_risk_level,mase,metric_warning,selection_score,selection_metric
SKU-BBQ-006,knn_regressor,5.88,6.555811671079841,0.2367785234899329,0.26363074877421416,-5.7733333333333325,0.0,2026-06-01,2026-06-30,30,0.7391782575824942,8.660000000000002,MEDIUM_RISK,1.1838926174496645,,0.2367785234899329,wape
SKU-BBQ-006,linear_regression,18.022405028411736,21.165902458316573,0.7257344306742981,1.325525193773894,-14.524230608017193,0.0,2026-06-01,2026-06-30,30,0.4872283592953691,33.19505160085544,HIGH_RISK,3.6286721533714905,,0.7257344306742981,wape
SKU-BBQ-006,moving_average_14,4.933333333333334,6.16300681982622,0.19865771812080538,0.18922461732771395,1.0857142857142856,0.0,2026-06-01,2026-06-30,30,0.7286946945760218,16.057142857142853,MEDIUM_RISK,0.9932885906040269,,0.19865771812080538,wape
SKU-BBQ-006,moving_average_30,5.18111111111111,5.851277163529724,0.20863534675615208,0.20134672336563691,2.3388888888888886,0.0,2026-06-01,2026-06-30,30,0.7429004468199537,13.580000000000002,MEDIUM_RISK,1.0431767337807605,,0.20863534675615208,wape
SKU-BBQ-006,moving_average_7,3.9809523809523806,4.845363868731445,0.16030680728667304,0.1560640784071475,-0.19999999999999987,0.0,2026-06-01,2026-06-30,30,0.7573529803210082,12.8,MEDIUM_RISK,0.8015340364333652,,0.16030680728667304,wape
SKU-BBQ-006,naive,4.966666666666667,6.710687992548404,0.2,0.1932348865884845,0.3,0.0,2026-06-01,2026-06-30,30,0.6936729819407255,21.20000000000001,HIGH_RISK,1.0,,0.2,wape
SKU-BBQ-006,random_forest,0.6592114237614244,0.8924958728631351,0.026545426460191583,0.024088243152104442,0.5937392015392025,0.0,2026-06-01,2026-06-30,30,0.8696814447204166,1.6133250000000043,LOW_RISK,0.13272713230095792,,0.026545426460191583,wape
SKU-BBQ-006,seasonal_naive_lag_7,1.3666666666666667,1.6431676725154984,0.05503355704697987,0.059898711584024454,-0.6333333333333333,0.0,2026-06-01,2026-06-30,30,0.850663485890009,3.0,LOW_RISK,0.2751677852348993,,0.05503355704697987,wape
SKU-BIKE-MT-001,gradient_boosting,0.036914527720164673,0.19974973106836982,0.0034715856790123517,0.002113957946761866,0.03608039917023043,0.0,2026-06-01,2026-06-30,30,0.9724538156542718,0.0006351757806565791,LOW_RISK,0.03164102376014115,,0.0034715856790123517,wape
SKU-BIKE-MT-001,knn_regressor,2.077777777777778,2.188353008289314,0.19540229885057472,0.1833331126059115,1.9444444444444444,0.0,2026-06-01,2026-06-30,30,0.8718879388317036,3.0,LOW_RISK,1.780952380952381,,0.19540229885057472,wape
SKU-BIKE-MT-001,linear_regression,0.9420546397725666,1.0939813688045426,0.08859448022939499,0.08392870275675995,0.7266408455047304,0.0,2026-06-01,2026-06-30,30,0.9202249163988223,1.8186968567380584,LOW_RISK,0.8074754055193428,,0.08859448022939499,wape
SKU-BIKE-MT-001,moving_average_14,1.6666666666666667,1.8581499101082706,0.15673981191222572,0.15098369659031854,0.7,0.0,2026-06-01,2026-06-30,30,0.8790417147527053,3.257142857142857,LOW_RISK,1.4285714285714286,,0.15673981191222572,wape
SKU-BIKE-MT-001,moving_average_30,1.9222222222222223,2.138310167017491,0.180773249738767,0.17297905608488956,1.3022222222222222,0.0,2026-06-01,2026-06-30,30,0.8703743872907437,3.4433333333333307,LOW_RISK,1.6476190476190475,,0.180773249738767,wape
SKU-BIKE-MT-001,moving_average_7,1.4714285714285718,1.7745364442120468,0.13837886251679357,0.13368452599101704,0.32857142857142885,0.0,2026-06-01,2026-06-30,30,0.8826048314818232,3.3857142857142852,LOW_RISK,1.2612244897959186,,0.13837886251679357,wape
SKU-BIKE-MT-001,naive,1.1666666666666667,2.105548226313834,0.109717868338558,0.09872370943461713,0.16666666666666666,0.0,2026-06-01,2026-06-30,30,0.8690465821910032,5.1,MEDIUM_RISK,1.0,,0.109717868338558,wape
SKU-BIKE-MT-001,random_forest,0.15700978835978882,0.40220277046660147,0.014765810817534999,0.011734354483951973,-0.08549867724867723,0.0,2026-06-01,2026-06-30,30,0.9608137525821614,0.583233333333334,LOW_RISK,0.1345798185941047,,0.014765810817534999,wape
SKU-BIKE-MT-001,seasonal_naive_lag_7,0.7666666666666667,1.35400640077266,0.07210031347962383,0.06430350628083341,0.5,0.0,2026-06-01,2026-06-30,30,0.9358405679944715,1.0,LOW_RISK,0.6571428571428571,,0.07210031347962383,wape
SKU-BIKE-ROAD-001,gradient_boosting,0.05179454218555636,0.19560207776550026,0.003771447246521094,0.0030865011303089235,-0.048244862891127484,0.0,2026-06-01,2026-06-30,30,0.9760076284391722,0.04999201971082835,LOW_RISK,0.050123750502151315,,0.003771447246521094,wape
SKU-BIKE-ROAD-001,knn_regressor,1.3619047619047613,1.5884361024922216,0.0991678224687933,0.0998744848233865,0.6714285714285713,0.0,2026-06-01,2026-06-30,30,0.9109114761391292,3.299999999999999,LOW_RISK,1.317972350230414,,0.0991678224687933,wape
SKU-BIKE-ROAD-001,linear_regression,0.47077161245409976,0.7508340415375635,0.03427948634374513,0.03267223006200034,-0.04876583421848982,0.0,2026-06-01,2026-06-30,30,0.9529099936757206,1.246944198148796,LOW_RISK,0.45558543140719326,,0.03427948634374513,wape
SKU-BIKE-ROAD-001,moving_average_14,1.2738095238095242,1.8915763861102188,0.09275312066574204,0.0910594579430082,-0.8166666666666668,0.0,2026-06-01,2026-06-30,30,0.9033051196860881,3.885714285714286,LOW_RISK,1.2327188940092169,,0.09275312066574204,wape
SKU-BIKE-ROAD-001,moving_average_30,1.832222222222222,2.3415490282827416,0.13341423948220063,0.13262287330219663,-0.838888888888889,0.0,2026-06-01,2026-06-30,30,0.8706588146677932,5.6,MEDIUM_RISK,1.773118279569892,,0.13341423948220063,wape
SKU-BIKE-ROAD-001,moving_average_7,0.9952380952380951,1.6240119968726814,0.07246879334257975,0.0701545207519889,-0.5761904761904761,0.0,2026-06-01,2026-06-30,30,0.9202731498128188,3.0142857142857147,LOW_RISK,0.9631336405529952,,0.07246879334257975,wape
SKU-BIKE-ROAD-001,naive,1.0333333333333334,1.9235384061671346,0.07524271844660194,0.06996520532829939,-0.1,0.0,2026-06-01,2026-06-30,30,0.9097109093920104,4.0,LOW_RISK,1.0,,0.07524271844660194,wape
SKU-BIKE-ROAD-001,random_forest,0.11366666666666626,0.28275431031197357,0.008276699029126184,0.006873985365260343,-0.037000000000000276,0.0,2026-06-01,2026-06-30,30,0.9738280927995145,0.1079999999999984,LOW_RISK,0.1099999999999996,,0.008276699029126184,wape
SKU-BIKE-ROAD-001,seasonal_naive_lag_7,1.2666666666666666,1.7126976771553504,0.09223300970873786,0.08990714906955316,-1.0,0.0,2026-06-01,2026-06-30,30,0.9233936286794292,2.0,LOW_RISK,1.225806451612903,,0.09223300970873786,wape
SKU-CHC-005,gradient_boosting,0.06861413736183633,0.1915229575616884,0.00361127038746507,0.004157731378178526,-0.0013302215568921601,0.0,2026-06-01,2026-06-30,30,0.9715421832144412,0.08493341232026452,LOW_RISK,0.029406058869358424,,0.00361127038746507,wape
SKU-CHC-005,knn_regressor,1.911111111111111,2.3444181146494105,0.10058479532163742,0.09803504080078625,1.5555555555555551,0.0,2026-06-01,2026-06-30,30,0.9072603220098865,4.433333333333335,LOW_RISK,0.8190476190476189,,0.10058479532163742,wape
SKU-CHC-005,linear_regression,2.2074853755266046,2.4708995716104583,0.11618344081718973,0.1129040591670291,2.2074853755266046,0.0,2026-06-01,2026-06-30,30,0.9068253346088142,3.8314252392972774,LOW_RISK,0.9460651609399734,,0.11618344081718973,wape
SKU-CHC-005,moving_average_14,1.6095238095238094,1.942892156547241,0.08471177944862154,0.08456978003197684,0.4571428571428571,0.0,2026-06-01,2026-06-30,30,0.9079048545308653,4.8928571428571415,LOW_RISK,0.6897959183673468,,0.08471177944862154,wape
SKU-CHC-005,moving_average_30,1.632222222222222,2.0131144104669336,0.085906432748538,0.08571726408739193,0.7944444444444444,0.0,2026-06-01,2026-06-30,30,0.9072543094614409,5.0066666666666695,LOW_RISK,0.6995238095238094,,0.085906432748538,wape
SKU-CHC-005,moving_average_7,1.6000000000000005,1.948311670997979,0.0842105263157895,0.08411730343586227,0.2571428571428574,0.0,2026-06-01,2026-06-30,30,0.9079777796811223,4.85714285714286,LOW_RISK,0.6857142857142859,,0.0842105263157895,wape
SKU-CHC-005,naive,2.3333333333333335,2.70801280154532,0.12280701754385964,0.12221819443899033,0.13333333333333333,0.0,2026-06-01,2026-06-30,30,0.8778200997961747,7.0,MEDIUM_RISK,1.0,,0.12280701754385964,wape
SKU-CHC-005,random_forest,0.11533333333333325,0.30495901363953826,0.006070175438596486,0.007036956400839123,0.019333333333333393,0.0,2026-06-01,2026-06-30,30,0.969344987921575,0.26200000000000045,LOW_RISK,0.04942857142857139,,0.006070175438596486,wape
SKU-CHC-005,seasonal_naive_lag_7,1.3333333333333333,1.6532795690182993,0.07017543859649122,0.07034754784987465,0.4666666666666667,0.0,2026-06-01,2026-06-30,30,0.9259350895843027,3.1,LOW_RISK,0.5714285714285714,,0.07017543859649122,wape
SKU-COF-001,gradient_boosting,0.20560584477866256,0.634561635677398,0.004730195815460029,0.006144181619226424,0.20038638362756747,0.0,2026-06-01,2026-06-30,30,0.9788810204272373,1.0034045424822295,LOW_RISK,0.038075156440493065,,0.004730195815460029,wape
SKU-COF-001,knn_regressor,2.3476190476190473,2.856071227603201,0.054009640666082374,0.055993973024878956,1.576190476190476,0.0,2026-06-01,2026-06-30,30,0.9452450603826354,6.007142857142855,LOW_RISK,0.4347442680776013,,0.054009640666082374,wape
SKU-COF-001,linear_regression,3.5647343889977265,4.230007834961468,0.08201076048307653,0.08719028812603259,-2.688746131415856,0.0,2026-06-01,2026-06-30,30,0.9237341270569093,8.582366223696118,LOW_RISK,0.6601359979625419,,0.08201076048307653,wape
SKU-COF-001,moving_average_14,5.016666666666667,6.1368048811787945,0.11541411042944785,0.11909363825418805,0.4261904761904764,0.0,2026-06-01,2026-06-30,30,0.8888070767489039,16.38571428571429,MEDIUM_RISK,0.9290123456790123,,0.11541411042944785,wape
SKU-COF-001,moving_average_30,4.927777777777777,6.104749213764883,0.11336912065439671,0.1170488528090227,0.9100000000000004,0.0,2026-06-01,2026-06-30,30,0.8933720325729094,15.399999999999995,LOW_RISK,0.912551440329218,,0.11336912065439671,wape
SKU-COF-001,moving_average_7,5.114285714285715,6.161102472242235,0.11765994741454866,0.121333023113582,0.05714285714285647,0.0,2026-06-01,2026-06-30,30,0.8893992021070204,15.842857142857145,MEDIUM_RISK,0.9470899470899471,,0.11765994741454866,wape
SKU-COF-001,naive,5.4,6.465291950097845,0.12423312883435583,0.1313875054704045,-0.26666666666666666,0.0,2026-06-01,2026-06-30,30,0.8874090739129067,15.300000000000006,LOW_RISK,1.0,,0.12423312883435583,wape
SKU-COF-001,random_forest,0.37699999999999984,0.811605404943396,0.008673312883435579,0.010602629651244073,0.16033333333333413,0.0,2026-06-01,2026-06-30,30,0.976906166778847,1.176000000000002,LOW_RISK,0.06981481481481477,,0.008673312883435579,wape
SKU-COF-001,seasonal_naive_lag_7,1.6333333333333333,2.857738033247041,0.037576687116564415,0.036261520241436154,0.7666666666666667,0.0,2026-06-01,2026-06-30,30,0.9569330467020206,4.1,LOW_RISK,0.3024691358024691,,0.037576687116564415,wape
SKU-FIL-009,gradient_boosting,3.7939628989558175e-05,4.521147620552675e-05,4.552755478746981e-05,1.6000040098603319,4.207384121327632e-06,0.8,2026-06-01,2026-06-30,30,0.6927365724790615,0.00010624559555032844,MEDIUM_RISK,5.6909443484337266e-05,LOW_DEMAND_WAPE_UNSTABLE;INTERMITTENT_DEMAND_USE_MASE,1.15,weighted_rank_wape_mae_mase_bias
SKU-FIL-009,knn_regressor,0.4095238095238095,0.833809387832792,0.4914285714285714,0.4719787762206516,-0.06666666666666667,0.8,2026-06-01,2026-06-30,30,0.431483348674861,0.9428571428571435,HIGH_RISK,0.6142857142857143,LOW_DEMAND_WAPE_UNSTABLE;INTERMITTENT_DEMAND_USE_MASE,3.15,weighted_rank_wape_mae_mase_bias
SKU-FIL-009,linear_regression,0.7476981109457637,1.4459122981897603,0.8972377331349164,0.8794454764027068,-0.33732840284139065,0.8,2026-06-01,2026-06-30,30,0.2302617099861695,2.840007631071113,HIGH_RISK,1.1215471664186456,LOW_DEMAND_WAPE_UNSTABLE;INTERMITTENT_DEMAND_USE_MASE,5.45,weighted_rank_wape_mae_mase_bias
SKU-FIL-009,moving_average_14,1.35,1.6490050597480987,1.62,1.8328680925818015,0.11190476190476192,0.8,2026-06-01,2026-06-30,30,0.1927658848886474,3.7880952380952393,HIGH_RISK,2.0250000000000004,LOW_DEMAND_WAPE_UNSTABLE;INTERMITTENT_DEMAND_USE_MASE,5.85,weighted_rank_wape_mae_mase_bias
SKU-FIL-009,moving_average_30,1.3922222222222227,1.6963686706216508,1.6706666666666672,1.8447346807017382,0.11666666666666672,0.8,2026-06-01,2026-06-30,30,0.1927658848886474,3.871111111111111,HIGH_RISK,2.0883333333333343,LOW_DEMAND_WAPE_UNSTABLE;INTERMITTENT_DEMAND_USE_MASE,6.85,weighted_rank_wape_mae_mase_bias
SKU-FIL-009,moving_average_7,1.6047619047619046,2.0445713753360475,1.9257142857142855,1.5002456140350877,0.1857142857142857,0.8,2026-06-01,2026-06-30,30,0.1927658848886474,4.1190476190476195,HIGH_RISK,2.407142857142857,LOW_DEMAND_WAPE_UNSTABLE;INTERMITTENT_DEMAND_USE_MASE,7.85,weighted_rank_wape_mae_mase_bias
SKU-FIL-009,naive,0.6666666666666666,1.591644851508443,0.8,0.29312169312169317,0.0,0.8,2026-06-01,2026-06-30,30,0.3942575515553139,0.30000000000000143,HIGH_RISK,1.0,LOW_DEMAND_WAPE_UNSTABLE;INTERMITTENT_DEMAND_USE_MASE,3.55,weighted_rank_wape_mae_mase_bias
SKU-FIL-009,random_forest,0.009666666666666667,0.03420526275297412,0.011600000000000001,0.002791813676598906,0.0036666666666666774,0.8,2026-06-01,2026-06-30,30,0.6887058848886476,0.0,MEDIUM_RISK,0.0145,LOW_DEMAND_WAPE_UNSTABLE;INTERMITTENT_DEMAND_USE_MASE,2.15,weighted_rank_wape_mae_mase_bias
SKU-FIL-009,seasonal_naive_lag_7,2.1,3.005550421026627,2.52,1.0,0.43333333333333335,0.8,2026-06-01,2026-06-30,30,0.1927658848886474,5.176666666666666,HIGH_RISK,3.1500000000000004,LOW_DEMAND_WAPE_UNSTABLE;INTERMITTENT_DEMAND_USE_MASE,9.0,weighted_rank_wape_mae_mase_bias
SKU-GFT-010,gradient_boosting,0.06668808194392757,0.2581886392325095,0.1111468032398793,1.6266681484164833,0.06667121616850172,0.8,2026-06-01,2026-06-30,30,0.638439161333911,5.9243813910775794e-05,MEDIUM_RISK,0.1250401536448642,LOW_DEMAND_WAPE_UNSTABLE;INTERMITTENT_DEMAND_USE_MASE,1.45,weighted_rank_wape_mae_mase_bias
SKU-GFT-010,knn_regressor,0.3,0.629760779547109,0.5,0.3675256329776104,0.280952380952381,0.8,2026-06-01,2026-06-30,30,0.4815160197045854,0.44000000000000006,MEDIUM_RISK,0.5625,LOW_DEMAND_WAPE_UNSTABLE;INTERMITTENT_DEMAND_USE_MASE,3.8999999999999995,weighted_rank_wape_mae_mase_bias
SKU-GFT-010,linear_regression,0.4041922555465034,0.6585980620648992,0.6736537592441724,1.007966235205111,0.1591086498775052,0.8,2026-06-01,2026-06-30,30,0.4021496014180245,0.5321455870945607,HIGH_RISK,0.7578604791496939,LOW_DEMAND_WAPE_UNSTABLE;INTERMITTENT_DEMAND_USE_MASE,4.45,weighted_rank_wape_mae_mase_bias
SKU-GFT-010,moving_average_14,1.0952380952380951,1.4374722712498649,1.8253968253968251,1.9554114500745507,-0.028571428571428567,0.8,2026-06-01,2026-06-30,30,0.17734806629834238,3.25,HIGH_RISK,2.0535714285714284,LOW_DEMAND_WAPE_UNSTABLE;INTERMITTENT_DEMAND_USE_MASE,8.1,weighted_rank_wape_mae_mase_bias
SKU-GFT-010,moving_average_30,1.03,1.3342358056899783,1.7166666666666668,1.8936398847672153,0.005555555555555565,0.8,2026-06-01,2026-06-30,30,0.17734806629834238,3.1222222222222227,HIGH_RISK,1.9312500000000001,LOW_DEMAND_WAPE_UNSTABLE;INTERMITTENT_DEMAND_USE_MASE,6.249999999999999,weighted_rank_wape_mae_mase_bias
SKU-GFT-010,moving_average_7,0.9095238095238095,1.4023789311975086,1.5158730158730158,0.9850779286073403,-0.13809523809523813,0.8,2026-06-01,2026-06-30,30,0.17734806629834238,2.81904761904762,HIGH_RISK,1.7053571428571428,LOW_DEMAND_WAPE_UNSTABLE;INTERMITTENT_DEMAND_USE_MASE,6.0,weighted_rank_wape_mae_mase_bias
SKU-GFT-010,naive,0.5333333333333333,1.2110601416389966,0.8888888888888888,0.31555555555555553,0.0,0.8,2026-06-01,2026-06-30,30,0.23683695518723138,1.1200000000000014,HIGH_RISK,1.0,LOW_DEMAND_WAPE_UNSTABLE;INTERMITTENT_DEMAND_USE_MASE,4.4,weighted_rank_wape_mae_mase_bias
SKU-GFT-010,random_forest,0.086,0.2899655151910309,0.1433333333333333,0.03260146627288414,0.07866666666666666,0.8,2026-06-01,2026-06-30,30,0.6264108812942836,0.022399999999999975,MEDIUM_RISK,0.16124999999999998,LOW_DEMAND_WAPE_UNSTABLE;INTERMITTENT_DEMAND_USE_MASE,2.45,weighted_rank_wape_mae_mase_bias
SKU-GFT-010,seasonal_naive_lag_7,1.0333333333333334,1.8529256146249728,1.7222222222222223,0.6666666666666666,-0.16666666666666666,0.8,2026-06-01,2026-06-30,30,0.17734806629834238,3.2766666666666664,HIGH_RISK,1.9375000000000002,LOW_DEMAND_WAPE_UNSTABLE;INTERMITTENT_DEMAND_USE_MASE,8.0,weighted_rank_wape_mae_mase_bias
SKU-SUN-003,gradient_boosting,7.1323235123597195,9.711030594116231,0.24880198298929254,0.25245535109176476,-7.077326826658096,0.0,2026-06-01,2026-06-30,30,0.6414551174791292,16.142791349385632,MEDIUM_RISK,1.6209826164453907,,0.24880198298929254,wape
SKU-SUN-003,knn_regressor,9.700000000000005,11.594858375191167,0.33837209302325594,0.3799475292745334,-9.700000000000005,0.0,2026-06-01,2026-06-30,30,0.5888235022930886,17.2,HIGH_RISK,2.2045454545454555,,0.33837209302325594,wape
SKU-SUN-003,linear_regression,17.904200778320078,21.489225838123943,0.6245651434297701,0.5943486619564734,5.203505156603845,0.0,2026-06-01,2026-06-30,30,0.4715751728002297,44.63325847770262,HIGH_RISK,4.06913654052729,,0.6245651434297701,wape
SKU-SUN-003,moving_average_14,7.7214285714285715,8.742722921472042,0.26935215946843855,0.27623731580166455,-2.35,0.0,2026-06-01,2026-06-30,30,0.6144133283283932,23.68571428571429,HIGH_RISK,1.7548701298701297,,0.26935215946843855,wape
SKU-SUN-003,moving_average_30,8.383333333333335,9.986036547395864,0.29244186046511633,0.3135483535042374,-6.303333333333332,0.0,2026-06-01,2026-06-30,30,0.6086815830445383,19.183333333333334,HIGH_RISK,1.9053030303030305,,0.29244186046511633,wape
SKU-SUN-003,moving_average_7,5.309523809523809,6.60339018268358,0.1852159468438538,0.19504208860113706,-1.309523809523809,0.0,2026-06-01,2026-06-30,30,0.6711314466041134,17.58571428571429,MEDIUM_RISK,1.2067099567099566,,0.1852159468438538,wape
SKU-SUN-003,naive,4.4,6.260990336999411,0.15348837209302327,0.19483120299279297,-0.8,0.0,2026-06-01,2026-06-30,30,0.72010023085242,10.896666666666674,MEDIUM_RISK,1.0,,0.15348837209302327,wape
SKU-SUN-003,random_forest,7.854666666666666,10.337983039903545,0.27399999999999997,0.2850502297484315,-7.825333333333332,0.0,2026-06-01,2026-06-30,30,0.6236854186694922,16.920000000000005,HIGH_RISK,1.7851515151515147,,0.27399999999999997,wape
SKU-SUN-003,seasonal_naive_lag_7,8.066666666666666,10.178408519999577,0.2813953488372093,0.31824977014612954,-1.7333333333333334,0.0,2026-06-01,2026-06-30,30,0.6047895501996885,26.533333333333335,HIGH_RISK,1.833333333333333,,0.2813953488372093,wape
SKU-SUP-004,gradient_boosting,2.654225468296013,3.5049063802306755,0.24202663844644495,0.24904870376424154,2.555439899155807,0.0,2026-06-01,2026-06-30,30,0.7998953666028255,6.229402947615191,MEDIUM_RISK,1.1540110731721795,,0.24202663844644495,wape
SKU-SUP-004,knn_regressor,7.866666666666666,8.250414131019928,0.7173252279635258,0.5553086234874554,7.866666666666666,0.0,2026-06-01,2026-06-30,30,0.6170865377910435,10.680000000000003,MEDIUM_RISK,3.420289855072464,,0.7173252279635258,wape
SKU-SUP-004,linear_regression,2.5093207260873314,2.869334469423897,0.22881344006875362,0.3060930194409273,-2.3212892216678456,0.0,2026-06-01,2026-06-30,30,0.7984834892371923,3.9071689656210093,MEDIUM_RISK,1.091009011342318,,0.22881344006875362,wape
SKU-SUP-004,moving_average_14,2.428571428571429,2.9336773144015025,0.2214502822405558,0.22130270132530747,2.142857142857143,0.0,2026-06-01,2026-06-30,30,0.814070126311384,5.249999999999999,MEDIUM_RISK,1.0559006211180126,,0.2214502822405558,wape
SKU-SUP-004,moving_average_30,4.735555555555556,5.130836333530965,0.43181357649442764,0.3763623168083299,4.735555555555556,0.0,2026-06-01,2026-06-30,30,0.7303874500775813,7.3266666666666636,MEDIUM_RISK,2.058937198067633,,0.43181357649442764,wape
SKU-SUP-004,moving_average_7,1.9,2.3021728866442674,0.17325227963525835,0.18208071734284978,1.0714285714285714,0.0,2026-06-01,2026-06-30,30,0.8294245150932132,4.9714285714285715,MEDIUM_RISK,0.8260869565217391,,0.17325227963525835,wape
SKU-SUP-004,naive,2.3,2.6012817353502227,0.20972644376899696,0.2298264329335419,0.3,0.0,2026-06-01,2026-06-30,30,0.78545791303173,7.0,MEDIUM_RISK,1.0,,0.20972644376899696,wape
SKU-SUP-004,random_forest,3.7714444444444437,4.6197092661447545,0.3439007092198581,0.32567781635584037,3.6705555555555547,0.0,2026-06-01,2026-06-30,30,0.7571702741621544,7.471,MEDIUM_RISK,1.63975845410628,,0.3439007092198581,wape
SKU-SUP-004,seasonal_naive_lag_7,2.1666666666666665,2.536401650632907,0.19756838905775076,0.19167734624175214,2.033333333333333,0.0,2026-06-01,2026-06-30,30,0.8347956739262272,4.0,LOW_RISK,0.9420289855072463,,0.19756838905775076,wape
SKU-TEA-002,gradient_boosting,3.373879254327329,17.390838181521573,0.06654594189994732,0.03564030120354181,-3.1890857963144517,0.0,2026-06-01,2026-06-30,30,0.9135356253188412,0.431862817309451,LOW_RISK,0.3172927198426955,,0.06654594189994732,wape
SKU-TEA-002,knn_regressor,8.526666666666666,19.54881070551352,0.16817882971729123,0.1495179357171557,-8.51333333333333,0.0,2026-06-01,2026-06-30,30,0.8472168103382182,9.2,LOW_RISK,0.8018808777429466,,0.16817882971729123,wape
SKU-TEA-002,linear_regression,9.758879331347213,19.88630858328251,0.19248282704826852,0.17459972276897168,-3.4724356576683926,0.0,2026-06-01,2026-06-30,30,0.7865571034600946,25.93981219883866,MEDIUM_RISK,0.9177629465216816,,0.19248282704826852,wape
SKU-TEA-002,moving_average_14,7.67857142857143,19.162875993089624,0.15145111298957456,0.12212722998801837,-1.04047619047619,0.0,2026-06-01,2026-06-30,30,0.8454108229570046,13.335714285714289,LOW_RISK,0.7221227048813257,,0.15145111298957456,wape
SKU-TEA-002,moving_average_30,6.394444444444444,18.946791969247084,0.12612316458470305,0.098567645210496,-3.8588888888888886,0.0,2026-06-01,2026-06-30,30,0.8592929091899489,11.036666666666656,LOW_RISK,0.6013584117032392,,0.12612316458470305,wape
SKU-TEA-002,moving_average_7,8.576190476190476,19.817792459282234,0.16915563069409223,0.13562461286528207,-0.2714285714285711,0.0,2026-06-01,2026-06-30,30,0.8208198689352153,19.65714285714286,MEDIUM_RISK,0.80653828929691,,0.16915563069409223,wape
SKU-TEA-002,naive,10.633333333333333,26.504716561397142,0.20973044049967127,0.15176599305594068,0.1,0.0,2026-06-01,2026-06-30,30,0.8249357607604949,13.100000000000003,LOW_RISK,1.0,,0.20973044049967127,wape
