sku_id,supplier_id,unit_cost,moq,batch_size,lead_time_mean_days,lead_time_std_days,yield_rate,defect_rate,delay_probability,partial_delivery_rate,fixed_order_cost,delivery_cost,cost_per_late_day,partial_delivery_penalty,quality_rejection_cost_per_unit,supplier_history_status,supplier_trend_status,supplier_watchlist_flag,supplier_watchlist_reason,supplier_evidence_status,supplier_evidence_warning,supplier_requires_review,reference_order_quantity,estimated_product_cost,estimated_fixed_order_cost,estimated_delivery_cost,estimated_expected_delay_cost,estimated_expected_partial_delivery_cost,estimated_expected_quality_cost,estimated_total_procurement_cost,cost_score_basis,normalized_total_cost_score,demand_behavior_class,zero_demand_ratio,coefficient_of_variation,event_affected_ratio,data_sufficiency_class,champion_model,champion_confidence_score,champion_risk_level,average_p50_forecast,average_p90_forecast,average_forecast_confidence_score,dominant_forecast_risk_level,demand_context_status,phase1_context_source,demand_profile,demand_variability_class,forecast_demand_7d,forecast_demand_30d,forecast_demand_60d,forecast_demand_90d,demand_urgency_score,demand_pressure_7d,demand_pressure_30d,forecast_confidence_band,forecast_uncertainty_level,high_uncertainty_flag,underforecast_risk_flag,overforecast_risk_flag,stockout_censored_demand_flag,lost_sales_estimate_30d,adjusted_demand_30d,upcoming_event_flag,seasonal_phase,demand_data_quality_score,phase1_demand_warning_codes,demand_integration_notes,demand_risk_component,supplier_risk_component,backorder_risk_component,capacity_risk_component,event_risk_component,total_demand_adjusted_risk_score,demand_strategy_warning_codes,demand_adjusted_procurement_risk_score,demand_adjusted_procurement_risk_class,demand_context_adjustment,supplier_trend_adjustment,reference_usable_quantity,reference_quantity_source,requirement_input_mode,phase3_requirement_loaded_flag,phase3_requirement_schema_version,authoritative_requested_quantity_units,fallback_quantity_used_flag,fallback_quantity_reason,yield_adjusted_order_quantity,batch_rounded_order_quantity,moq_adjusted_order_quantity,final_feasible_order_quantity,is_supplier_active,is_feasible_supplier_option,feasibility_warning,feasibility_reason,supplier_score,adjusted_supplier_score,procurement_risk_score,procurement_risk_class,total_procurement_cost_kpi_numerator,total_procurement_cost_kpi_denominator_units,total_procurement_cost_per_usable_unit,total_procurement_cost_basis,total_procurement_cost_warning_codes
SKU-CHC-005,SUP-005,9.27,55,40,14,7.8,0.904,0.096,0.36,0.232,71.4,150.0,45.0,237.6,8.0,HISTORICAL,WATCHLIST,True,Multiple supplier performance metrics are worsening.,STRONG_HISTORY,WATCHLIST_SUPPLIER,True,320.0,2966.3999999999996,71.4,150.0,126.35999999999999,55.123200000000004,245.76,3615.0432,estimated_total_procurement_cost,0.0,SMOOTH,0.0,0.2655,0.0,HIGH,gradient_boosting,0.9715,LOW_RISK,19.0004,19.0004,0.9715,LOW_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,SMOOTH,STABLE,133.0028,570.012,1140.024,1710.036,26.98,0.8993,0.8993,HIGH,LOW,False,False,False,False,0.0,570.0,False,NON_SEASONAL,1.0,FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST,Stable demand profile; suitable for standard replenishment logic.,0.06745,0.35404098004368434,0.0,0.0,0.0,0.10874524501092109,NONE,0.10874524501092109,LOW,0.008713798977853493,-0.05,266.00559999999996,LEAD_TIME_FORECAST_DEMAND,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,294.2539823008849,320.0,320.0,320.0,False,False,INACTIVE_SUPPLIER,Supplier is inactive.,0.4143629842583419,0.3730767832361954,0.35404098004368434,MEDIUM,3615.0432,266.00559999999996,13.590101862517182,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-CHC-005,SUP-006,6.81,170,135,18,4.2,0.929,0.071,0.24,0.112,183.6,70.0,28.0,151.2,6.0,HISTORICAL,WATCHLIST,True,Multiple supplier performance metrics are worsening.,STRONG_HISTORY,WATCHLIST_SUPPLIER,True,405.0,2758.0499999999997,183.6,70.0,28.224,16.9344,172.53,3229.3384,estimated_total_procurement_cost,0.22904629563647583,SMOOTH,0.0,0.2655,0.0,HIGH,gradient_boosting,0.9715,LOW_RISK,19.0004,19.0004,0.9715,LOW_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,SMOOTH,STABLE,133.0028,570.012,1140.024,1710.036,26.98,0.8993,0.8993,HIGH,LOW,False,False,False,False,0.0,570.0,False,NON_SEASONAL,1.0,FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST,Stable demand profile; suitable for standard replenishment logic.,0.06745,0.22144026960196708,0.0,0.0,0.0,0.07559506740049177,NONE,0.07559506740049177,LOW,0.015,-0.05,342.0072,LEAD_TIME_FORECAST_DEMAND,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,368.14553283100105,405.0,405.0,405.0,True,True,NONE,Supplier option is feasible.,0.44082707398938964,0.40582707398938966,0.22144026960196708,LOW,3229.3384,342.0072,9.442311156022447,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-COF-001,SUP-001,2.18,80,60,15,6.2,0.86,0.14,0.43,0.28,65.0,180.0,55.0,260.0,9.0,HISTORICAL,IMPROVING,False,Supplier performance is improving across most metrics.,STRONG_HISTORY,NONE,False,2220.0,4839.6,65.0,180.0,146.63,72.80000000000001,2797.2000000000003,8101.230000000001,estimated_total_procurement_cost,0.4123195626603011,SMOOTH,0.0,0.1603,0.0,HIGH,gradient_boosting,0.9789,LOW_RISK,42.7979,42.79789,0.9789,LOW_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,SMOOTH,STABLE,296.9471,1283.9367,2573.9602,3863.9837,28.68,0.956,0.9644,HIGH,LOW,False,False,True,False,0.0,1304.0,False,NON_SEASONAL,1.0,FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST,Stable demand profile; suitable for standard replenishment logic.,0.0717,0.37320551073209324,0.0,0.0,0.0,0.11481137768302331,NONE,0.11481137768302331,LOW,0.013612716763005779,0.02,1880.0,PHASE3_NET_REPLENISHMENT_REQUIREMENT,AUTHORITATIVE_PHASE3_REQUIREMENT,True,1.0,1880.0,False,NONE,2186.046511627907,2220.0,2220.0,2220.0,True,True,LOW_YIELD_REQUIRES_EXTRA_ORDERING,Low yield requires ordering extra quantity.,0.46730905350767865,0.5009217702706844,0.37320551073209324,MEDIUM,8101.230000000001,1880.0,4.309164893617022,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-COF-001,SUP-002,3.75,55,40,10,1.4,0.985,0.015,0.045,0.025,95.0,130.0,18.0,65.0,4.0,HISTORICAL,HEALTHY,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,1920.0,7200.0,95.0,130.0,1.134,1.625,115.19999999999999,7542.959,estimated_total_procurement_cost,0.5243415083034588,SMOOTH,0.0,0.1603,0.0,HIGH,gradient_boosting,0.9789,LOW_RISK,42.7979,42.79789,0.9789,LOW_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,SMOOTH,STABLE,296.9471,1283.9367,2573.9602,3863.9837,28.68,0.956,0.9644,HIGH,LOW,False,False,True,False,0.0,1304.0,False,NON_SEASONAL,1.0,FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST,Stable demand profile; suitable for standard replenishment logic.,0.0717,0.05837248520710061,0.0,0.0,0.0,0.03610312130177515,NONE,0.03610312130177515,LOW,0.0,0.0,1880.0,PHASE3_NET_REPLENISHMENT_REQUIREMENT,AUTHORITATIVE_PHASE3_REQUIREMENT,True,1.0,1880.0,False,NONE,1908.6294416243654,1920.0,1920.0,1920.0,True,True,NONE,Supplier option is feasible.,0.711813428300688,0.711813428300688,0.05837248520710061,LOW,7542.959,1880.0,4.012212234042553,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-COF-001,SUP-003,2.97,40,25,4,1.1,0.88,0.12,0.12,0.08,55.0,90.0,30.0,120.0,14.0,HISTORICAL,MIXED,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,2150.0,6385.5,55.0,90.0,3.96,9.6,3612.0,10156.060000000001,estimated_total_procurement_cost,0.0,SMOOTH,0.0,0.1603,0.0,HIGH,gradient_boosting,0.9789,LOW_RISK,42.7979,42.79789,0.9789,LOW_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,SMOOTH,STABLE,296.9471,1283.9367,2573.9602,3863.9837,28.68,0.956,0.9644,HIGH,LOW,False,False,True,False,0.0,1304.0,False,NON_SEASONAL,1.0,FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST,Stable demand profile; suitable for standard replenishment logic.,0.0717,0.10121062801932368,0.0,0.0,0.0,0.04681265700483092,NONE,0.04681265700483092,LOW,0.006763005780346819,0.0,1880.0,PHASE3_NET_REPLENISHMENT_REQUIREMENT,AUTHORITATIVE_PHASE3_REQUIREMENT,True,1.0,1880.0,False,NONE,2136.3636363636365,2150.0,2150.0,2150.0,True,True,LOW_YIELD_REQUIRES_EXTRA_ORDERING,Low yield requires ordering extra quantity.,0.6139217552334945,0.6206847610138413,0.10121062801932368,LOW,10156.060000000001,1880.0,5.402159574468086,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-COF-001,SUP-006,2.02,170,135,16,4.2,0.935,0.065,0.24,0.1,180.0,70.0,28.0,140.0,6.0,HISTORICAL,WATCHLIST,True,Multiple supplier performance metrics are worsening.,STRONG_HISTORY,WATCHLIST_SUPPLIER,True,2025.0,4090.5,180.0,70.0,28.224,14.0,789.75,5172.474,estimated_total_procurement_cost,1.0,SMOOTH,0.0,0.1603,0.0,HIGH,gradient_boosting,0.9789,LOW_RISK,42.7979,42.79789,0.9789,LOW_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,SMOOTH,STABLE,296.9471,1283.9367,2573.9602,3863.9837,28.68,0.956,0.9644,HIGH,LOW,False,False,True,False,0.0,1304.0,False,NON_SEASONAL,1.0,FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST,Stable demand profile; suitable for standard replenishment logic.,0.0717,0.21802026960196713,0.0,0.0,0.0,0.07601506740049178,NONE,0.07601506740049178,LOW,0.015,-0.05,1880.0,PHASE3_NET_REPLENISHMENT_REQUIREMENT,AUTHORITATIVE_PHASE3_REQUIREMENT,True,1.0,1880.0,False,NONE,2010.6951871657752,2025.0,2025.0,2025.0,True,True,NONE,Supplier option is feasible.,0.7117318705166231,0.6767318705166231,0.21802026960196713,LOW,5172.474,1880.0,2.7513159574468085,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-COMP-BOLT-KIT-001,SUP-002,5.3,120,60,7,2.0,0.975,0.025,0.06,0.03,95.0,135.0,18.0,65.0,4.0,HISTORICAL,HEALTHY,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,180.0,954.0,95.0,135.0,2.16,1.95,18.0,1206.1100000000001,estimated_total_procurement_cost,1.0,,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.5,MEDIUM_RISK,0.0,0.0,0.5,MEDIUM_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,UNKNOWN,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,False,False,False,False,0.0,0.0,False,UNKNOWN,0.5,NONE,Phase 1 context loaded for procurement planning.,0.05,0.0781724852071006,0.0,0.0,0.0,0.03454312130177515,NONE,0.03454312130177515,LOW,0.0,0.0,120.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,123.07692307692308,180.0,180.0,180.0,True,True,NONE,Supplier option is feasible.,0.7758039003944772,0.7758039003944772,0.0781724852071006,LOW,1206.1100000000001,120.0,10.050916666666668,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-COMP-BOLT-KIT-001,SUP-003,5.6,120,60,3,2.8,0.94,0.06,0.12,0.08,60.0,85.0,30.0,120.0,10.0,HISTORICAL,MIXED,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,180.0,1007.9999999999999,60.0,85.0,10.079999999999998,9.6,107.99999999999999,1280.6799999999998,estimated_total_procurement_cost,0.0,,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.5,MEDIUM_RISK,0.0,0.0,0.5,MEDIUM_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,UNKNOWN,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,False,False,False,False,0.0,0.0,False,UNKNOWN,0.5,NONE,Phase 1 context loaded for procurement planning.,0.05,0.12361062801932367,0.0,0.0,0.0,0.04590265700483091,NONE,0.04590265700483091,LOW,0.0,0.0,120.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,127.65957446808511,180.0,180.0,180.0,True,True,NONE,Supplier option is feasible.,0.6218017552334945,0.6218017552334945,0.12361062801932367,LOW,1280.6799999999998,120.0,10.672333333333333,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-COMP-BRAKE-FRONT-001,SUP-002,47.7,40,20,13,2.0,0.975,0.025,0.06,0.03,95.0,135.0,18.0,65.0,4.0,HISTORICAL,HEALTHY,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,60.0,2862.0,95.0,135.0,2.16,1.95,6.0,3102.1099999999997,estimated_total_procurement_cost,1.0,,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.5,MEDIUM_RISK,0.0,0.0,0.5,MEDIUM_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,UNKNOWN,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,False,False,False,False,0.0,0.0,False,UNKNOWN,0.5,NONE,Phase 1 context loaded for procurement planning.,0.05,0.0781724852071006,0.0,0.0,0.0,0.03454312130177515,NONE,0.03454312130177515,LOW,0.0,0.0,40.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,41.02564102564103,60.0,60.0,60.0,True,True,NONE,Supplier option is feasible.,0.7758039003944772,0.7758039003944772,0.0781724852071006,LOW,3102.1099999999997,40.0,77.55274999999999,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-COMP-BRAKE-FRONT-001,SUP-003,50.4,40,20,9,2.8,0.94,0.06,0.12,0.08,60.0,85.0,30.0,120.0,10.0,HISTORICAL,MIXED,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,60.0,3024.0,60.0,85.0,10.079999999999998,9.6,36.0,3224.68,estimated_total_procurement_cost,0.0,,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.5,MEDIUM_RISK,0.0,0.0,0.5,MEDIUM_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,UNKNOWN,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,False,False,False,False,0.0,0.0,False,UNKNOWN,0.5,NONE,Phase 1 context loaded for procurement planning.,0.05,0.12361062801932367,0.0,0.0,0.0,0.04590265700483091,NONE,0.04590265700483091,LOW,0.0,0.0,40.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,42.5531914893617,60.0,60.0,60.0,True,True,NONE,Supplier option is feasible.,0.6218017552334945,0.6218017552334945,0.12361062801932367,LOW,3224.68,40.0,80.61699999999999,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-COMP-BRAKE-REAR-001,SUP-002,47.7,40,20,13,2.0,0.975,0.025,0.06,0.03,95.0,135.0,18.0,65.0,4.0,HISTORICAL,HEALTHY,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,60.0,2862.0,95.0,135.0,2.16,1.95,6.0,3102.1099999999997,estimated_total_procurement_cost,1.0,,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.5,MEDIUM_RISK,0.0,0.0,0.5,MEDIUM_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,UNKNOWN,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,False,False,False,False,0.0,0.0,False,UNKNOWN,0.5,NONE,Phase 1 context loaded for procurement planning.,0.05,0.0781724852071006,0.0,0.0,0.0,0.03454312130177515,NONE,0.03454312130177515,LOW,0.0,0.0,40.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,41.02564102564103,60.0,60.0,60.0,True,True,NONE,Supplier option is feasible.,0.7758039003944772,0.7758039003944772,0.0781724852071006,LOW,3102.1099999999997,40.0,77.55274999999999,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-COMP-BRAKE-REAR-001,SUP-003,50.4,40,20,9,2.8,0.94,0.06,0.12,0.08,60.0,85.0,30.0,120.0,10.0,HISTORICAL,MIXED,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,60.0,3024.0,60.0,85.0,10.079999999999998,9.6,36.0,3224.68,estimated_total_procurement_cost,0.0,,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.5,MEDIUM_RISK,0.0,0.0,0.5,MEDIUM_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,UNKNOWN,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,False,False,False,False,0.0,0.0,False,UNKNOWN,0.5,NONE,Phase 1 context loaded for procurement planning.,0.05,0.12361062801932367,0.0,0.0,0.0,0.04590265700483091,NONE,0.04590265700483091,LOW,0.0,0.0,40.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,42.5531914893617,60.0,60.0,60.0,True,True,NONE,Supplier option is feasible.,0.6218017552334945,0.6218017552334945,0.12361062801932367,LOW,3224.68,40.0,80.61699999999999,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-COMP-FRAME-MT-001,SUP-002,148.4,25,20,20,2.0,0.975,0.025,0.06,0.03,95.0,135.0,18.0,65.0,4.0,HISTORICAL,HEALTHY,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,40.0,5936.0,95.0,135.0,2.16,1.95,4.0,6174.11,estimated_total_procurement_cost,1.0,,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.5,MEDIUM_RISK,0.0,0.0,0.5,MEDIUM_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,UNKNOWN,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,False,False,False,False,0.0,0.0,False,UNKNOWN,0.5,NONE,Phase 1 context loaded for procurement planning.,0.05,0.0781724852071006,0.0,0.0,0.0,0.03454312130177515,NONE,0.03454312130177515,LOW,0.0,0.0,25.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,25.641025641025642,40.0,40.0,40.0,True,True,NONE,Supplier option is feasible.,0.7758039003944772,0.7758039003944772,0.0781724852071006,LOW,6174.11,25.0,246.96439999999998,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-COMP-FRAME-MT-001,SUP-003,156.8,25,20,16,2.8,0.94,0.06,0.12,0.08,60.0,85.0,30.0,120.0,10.0,HISTORICAL,MIXED,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,40.0,6272.0,60.0,85.0,10.079999999999998,9.6,24.0,6460.68,estimated_total_procurement_cost,0.0,,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.5,MEDIUM_RISK,0.0,0.0,0.5,MEDIUM_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,UNKNOWN,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,False,False,False,False,0.0,0.0,False,UNKNOWN,0.5,NONE,Phase 1 context loaded for procurement planning.,0.05,0.12361062801932367,0.0,0.0,0.0,0.04590265700483091,NONE,0.04590265700483091,LOW,0.0,0.0,25.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,26.595744680851066,40.0,40.0,40.0,True,True,NONE,Supplier option is feasible.,0.6218017552334945,0.6218017552334945,0.12361062801932367,LOW,6460.68,25.0,258.4272,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-COMP-FRAME-ROAD-001,SUP-002,127.2,30,20,18,2.0,0.975,0.025,0.06,0.03,95.0,135.0,18.0,65.0,4.0,HISTORICAL,HEALTHY,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,40.0,5088.0,95.0,135.0,2.16,1.95,4.0,5326.11,estimated_total_procurement_cost,1.0,,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.5,MEDIUM_RISK,0.0,0.0,0.5,MEDIUM_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,UNKNOWN,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,False,False,False,False,0.0,0.0,False,UNKNOWN,0.5,NONE,Phase 1 context loaded for procurement planning.,0.05,0.0781724852071006,0.0,0.0,0.0,0.03454312130177515,NONE,0.03454312130177515,LOW,0.0,0.0,30.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,30.76923076923077,40.0,40.0,40.0,True,True,NONE,Supplier option is feasible.,0.7758039003944772,0.7758039003944772,0.0781724852071006,LOW,5326.11,30.0,177.53699999999998,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-COMP-FRAME-ROAD-001,SUP-003,134.4,30,20,14,2.8,0.94,0.06,0.12,0.08,60.0,85.0,30.0,120.0,10.0,HISTORICAL,MIXED,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,40.0,5376.0,60.0,85.0,10.079999999999998,9.6,24.0,5564.68,estimated_total_procurement_cost,0.0,,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.5,MEDIUM_RISK,0.0,0.0,0.5,MEDIUM_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,UNKNOWN,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,False,False,False,False,0.0,0.0,False,UNKNOWN,0.5,NONE,Phase 1 context loaded for procurement planning.,0.05,0.12361062801932367,0.0,0.0,0.0,0.04590265700483091,NONE,0.04590265700483091,LOW,0.0,0.0,30.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,31.914893617021278,40.0,40.0,40.0,True,True,NONE,Supplier option is feasible.,0.6218017552334945,0.6218017552334945,0.12361062801932367,LOW,5564.68,30.0,185.48933333333335,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-COMP-PEDAL-SET-001,SUP-002,21.2,60,30,9,2.0,0.975,0.025,0.06,0.03,95.0,135.0,18.0,65.0,4.0,HISTORICAL,HEALTHY,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,90.0,1908.0,95.0,135.0,2.16,1.95,9.0,2151.1099999999997,estimated_total_procurement_cost,1.0,,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.5,MEDIUM_RISK,0.0,0.0,0.5,MEDIUM_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,UNKNOWN,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,False,False,False,False,0.0,0.0,False,UNKNOWN,0.5,NONE,Phase 1 context loaded for procurement planning.,0.05,0.0781724852071006,0.0,0.0,0.0,0.03454312130177515,NONE,0.03454312130177515,LOW,0.0,0.0,60.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,61.53846153846154,90.0,90.0,90.0,True,True,NONE,Supplier option is feasible.,0.7758039003944772,0.7758039003944772,0.0781724852071006,LOW,2151.1099999999997,60.0,35.851833333333325,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-COMP-PEDAL-SET-001,SUP-003,22.4,60,30,5,2.8,0.94,0.06,0.12,0.08,60.0,85.0,30.0,120.0,10.0,HISTORICAL,MIXED,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,90.0,2015.9999999999998,60.0,85.0,10.079999999999998,9.6,53.99999999999999,2234.68,estimated_total_procurement_cost,0.0,,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.5,MEDIUM_RISK,0.0,0.0,0.5,MEDIUM_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,UNKNOWN,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,False,False,False,False,0.0,0.0,False,UNKNOWN,0.5,NONE,Phase 1 context loaded for procurement planning.,0.05,0.12361062801932367,0.0,0.0,0.0,0.04590265700483091,NONE,0.04590265700483091,LOW,0.0,0.0,60.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,63.829787234042556,90.0,90.0,90.0,True,True,NONE,Supplier option is feasible.,0.6218017552334945,0.6218017552334945,0.12361062801932367,LOW,2234.68,60.0,37.24466666666667,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
