planning_run_id,period_start,period_end,workstation_id,workstation_name,original_required_hours,quality_extra_rework_hours,processing_time_adjustment_hours,quality_adjusted_required_hours,expected_defective_units,expected_rework_units,expected_loss_units,expected_final_good_units,disposition_review_required_count,quality_balance_review_required_flag,available_hours,original_utilization_pct,quality_adjusted_utilization_pct,utilization_delta_pct,original_capacity_status,quality_adjusted_capacity_status,quality_capacity_impact_level,quality_capacity_review_required_flag,confirmation_status,advisory_only_flag
PHASE4-MPS-20260701140123,2026-07-06,2026-07-12,WS-FRAME-PREP,Frame Preparation Station,73.325435,0.7552516666666667,-1.7775863030303003,73.325435,6.544307000000001,3.5196780000000003,3.3369928800000004,172.64690712,0,False,36.25,202.2770620689655,202.2770620689655,0.0,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-07-06,2026-07-12,WS-PACK,Packaging Station,46.74511166666666,0.09440645833333333,0.0,46.839518125,3.5196780000000003,0.8799195000000001,2.65735689,173.32654311,0,False,36.25,128.95203218390805,129.21246379310344,0.2604316091953933,OVERLOADED,OVERLOADED,HIGH,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-07-06,2026-07-12,WS-QC,Final Quality Control Station,58.16011,1.5306775833333335,0.0,59.69078758333333,7.4242265000000005,4.3995975000000005,3.6790597000000007,172.3048403,0,False,36.25,160.4416827586207,164.6642416091954,4.2225588505747,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-07-06,2026-07-12,WS-WHEEL-SUB,Wheel Subassembly Station,84.75769500000001,1.5123145,5.101020367788459,91.37102986778847,8.304146,4.784468,4.13999862,171.84390138000003,0,False,36.25,233.8143310344828,252.058013428382,18.243682393899206,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-07-13,2026-07-19,WS-BRAKE-SUB,Brake Subassembly Station,67.23410833333334,0.8488025000000001,0.0,68.08291083333333,5.6765135,3.527762,2.5015276999999996,173.8865723,0,False,36.25,185.4734022988506,187.8149264367816,2.3415241379310032,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-07-13,2026-07-19,WS-FINAL-ASM,Final Assembly Station,128.52194666666668,3.7031064000000002,12.631691326797373,144.85674439346406,11.353027,7.4403945,5.241649000000001,171.146451,0,False,36.25,354.5433011494253,399.6048121199008,45.061510970475524,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-07-13,2026-07-19,WS-FORK-SUSP,Fork and Suspension Prep Station,40.03661833333334,0.9236892000000001,2.0403276650641042,43.00063519839744,3.8487050000000007,2.3092230000000002,1.9551421400000004,75.01895786000001,0,False,36.25,110.44584367816093,118.62244192661362,8.176598248452692,OVERLOADED,OVERLOADED,HIGH,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-07-13,2026-07-19,WS-FRAME-PREP,Frame Preparation Station,73.48037833333333,0.7568684666666667,-1.7813425050505023,73.48037833333333,6.558454000000001,3.527762,3.3437026000000003,173.04439740000004,0,False,36.25,202.70449195402296,202.70449195402298,2.842170943040401e-14,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-07-13,2026-07-19,WS-PACK,Packaging Station,46.84616166666666,0.09460855833333334,0.0,46.940770224999994,3.527762,0.8819405,2.6634603100000005,173.72463969,0,False,36.25,129.2307908045977,129.49177993103447,0.2609891264367832,OVERLOADED,OVERLOADED,HIGH,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-07-13,2026-07-19,WS-QC,Final Quality Control Station,58.28137000000001,1.534045916666667,0.0,59.81541591666667,7.4403945,4.4097025,3.6865374000000006,172.7015626,0,False,36.25,160.7761931034483,165.008043908046,4.231850804597713,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-07-13,2026-07-19,WS-WHEEL-SUB,Wheel Subassembly Station,84.93958500000002,1.515346,5.1119671566870615,91.56689815668707,8.322335,4.794573,4.149295220000001,172.23880478,0,False,36.25,234.31609655172417,252.59833974258504,18.282243190860868,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-07-20,2026-07-26,WS-BRAKE-SUB,Brake Subassembly Station,67.23410833333334,0.8488025000000001,0.0,68.08291083333333,5.6765135,3.527762,2.5015276999999996,173.8865723,0,False,36.25,185.4734022988506,187.8149264367816,2.3415241379310032,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-07-20,2026-07-26,WS-FINAL-ASM,Final Assembly Station,128.52194666666668,3.7031064000000002,12.631691326797373,144.85674439346406,11.353027,7.4403945,5.241649000000001,171.146451,0,False,36.25,354.5433011494253,399.6048121199008,45.061510970475524,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-07-20,2026-07-26,WS-FORK-SUSP,Fork and Suspension Prep Station,40.03661833333334,0.9236892000000001,2.0403276650641042,43.00063519839744,3.8487050000000007,2.3092230000000002,1.9551421400000004,75.01895786000001,0,False,36.25,110.44584367816093,118.62244192661362,8.176598248452692,OVERLOADED,OVERLOADED,HIGH,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-07-20,2026-07-26,WS-FRAME-PREP,Frame Preparation Station,73.48037833333333,0.7568684666666667,-1.7813425050505023,73.48037833333333,6.558454000000001,3.527762,3.3437026000000003,173.04439740000004,0,False,36.25,202.70449195402296,202.70449195402298,2.842170943040401e-14,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-07-20,2026-07-26,WS-PACK,Packaging Station,46.84616166666666,0.09460855833333334,0.0,46.940770224999994,3.527762,0.8819405,2.6634603100000005,173.72463969,0,False,36.25,129.2307908045977,129.49177993103447,0.2609891264367832,OVERLOADED,OVERLOADED,HIGH,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-07-20,2026-07-26,WS-QC,Final Quality Control Station,58.28137000000001,1.534045916666667,0.0,59.81541591666667,7.4403945,4.4097025,3.6865374000000006,172.7015626,0,False,36.25,160.7761931034483,165.008043908046,4.231850804597713,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-07-20,2026-07-26,WS-WHEEL-SUB,Wheel Subassembly Station,84.93958500000002,1.515346,5.1119671566870615,91.56689815668707,8.322335,4.794573,4.149295220000001,172.23880478,0,False,36.25,234.31609655172417,252.59833974258504,18.282243190860868,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-07-27,2026-08-02,WS-BRAKE-SUB,Brake Subassembly Station,67.23410833333334,0.8488025000000001,0.0,68.08291083333333,5.6765135,3.527762,2.5015276999999996,173.8865723,0,False,36.25,185.4734022988506,187.8149264367816,2.3415241379310032,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-07-27,2026-08-02,WS-FINAL-ASM,Final Assembly Station,128.52194666666668,3.7031064000000002,12.631691326797373,144.85674439346406,11.353027,7.4403945,5.241649000000001,171.146451,0,False,36.25,354.5433011494253,399.6048121199008,45.061510970475524,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-07-27,2026-08-02,WS-FORK-SUSP,Fork and Suspension Prep Station,40.03661833333334,0.9236892000000001,2.0403276650641042,43.00063519839744,3.8487050000000007,2.3092230000000002,1.9551421400000004,75.01895786000001,0,False,36.25,110.44584367816093,118.62244192661362,8.176598248452692,OVERLOADED,OVERLOADED,HIGH,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-07-27,2026-08-02,WS-FRAME-PREP,Frame Preparation Station,73.48037833333333,0.7568684666666667,-1.7813425050505023,73.48037833333333,6.558454000000001,3.527762,3.3437026000000003,173.04439740000004,0,False,36.25,202.70449195402296,202.70449195402298,2.842170943040401e-14,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-07-27,2026-08-02,WS-PACK,Packaging Station,46.84616166666666,0.09460855833333334,0.0,46.940770224999994,3.527762,0.8819405,2.6634603100000005,173.72463969,0,False,36.25,129.2307908045977,129.49177993103447,0.2609891264367832,OVERLOADED,OVERLOADED,HIGH,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-07-27,2026-08-02,WS-QC,Final Quality Control Station,58.28137000000001,1.534045916666667,0.0,59.81541591666667,7.4403945,4.4097025,3.6865374000000006,172.7015626,0,False,36.25,160.7761931034483,165.008043908046,4.231850804597713,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-07-27,2026-08-02,WS-WHEEL-SUB,Wheel Subassembly Station,84.93958500000002,1.515346,5.1119671566870615,91.56689815668707,8.322335,4.794573,4.149295220000001,172.23880478,0,False,36.25,234.31609655172417,252.59833974258504,18.282243190860868,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-03,2026-08-09,WS-BRAKE-SUB,Brake Subassembly Station,67.23410833333334,0.8488025000000001,0.0,68.08291083333333,5.6765135,3.527762,2.5015276999999996,173.8865723,0,False,36.25,185.4734022988506,187.8149264367816,2.3415241379310032,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-03,2026-08-09,WS-FINAL-ASM,Final Assembly Station,128.52194666666668,3.7031064000000002,12.631691326797373,144.85674439346406,11.353027,7.4403945,5.241649000000001,171.146451,0,False,36.25,354.5433011494253,399.6048121199008,45.061510970475524,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-03,2026-08-09,WS-FORK-SUSP,Fork and Suspension Prep Station,40.03661833333334,0.9236892000000001,2.0403276650641042,43.00063519839744,3.8487050000000007,2.3092230000000002,1.9551421400000004,75.01895786000001,0,False,36.25,110.44584367816093,118.62244192661362,8.176598248452692,OVERLOADED,OVERLOADED,HIGH,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-03,2026-08-09,WS-FRAME-PREP,Frame Preparation Station,73.48037833333333,0.7568684666666667,-1.7813425050505023,73.48037833333333,6.558454000000001,3.527762,3.3437026000000003,173.04439740000004,0,False,36.25,202.70449195402296,202.70449195402298,2.842170943040401e-14,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-03,2026-08-09,WS-PACK,Packaging Station,46.84616166666666,0.09460855833333334,0.0,46.940770224999994,3.527762,0.8819405,2.6634603100000005,173.72463969,0,False,36.25,129.2307908045977,129.49177993103447,0.2609891264367832,OVERLOADED,OVERLOADED,HIGH,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-03,2026-08-09,WS-QC,Final Quality Control Station,58.28137000000001,1.534045916666667,0.0,59.81541591666667,7.4403945,4.4097025,3.6865374000000006,172.7015626,0,False,36.25,160.7761931034483,165.008043908046,4.231850804597713,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-03,2026-08-09,WS-WHEEL-SUB,Wheel Subassembly Station,84.93958500000002,1.515346,5.1119671566870615,91.56689815668707,8.322335,4.794573,4.149295220000001,172.23880478,0,False,36.25,234.31609655172417,252.59833974258504,18.282243190860868,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-10,2026-08-16,WS-BRAKE-SUB,Brake Subassembly Station,67.23410833333334,0.8488025000000001,0.0,68.08291083333333,5.6765135,3.527762,2.5015276999999996,173.8865723,0,False,36.25,185.4734022988506,187.8149264367816,2.3415241379310032,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-10,2026-08-16,WS-FINAL-ASM,Final Assembly Station,128.52194666666668,3.7031064000000002,12.631691326797373,144.85674439346406,11.353027,7.4403945,5.241649000000001,171.146451,0,False,36.25,354.5433011494253,399.6048121199008,45.061510970475524,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-10,2026-08-16,WS-FORK-SUSP,Fork and Suspension Prep Station,40.03661833333334,0.9236892000000001,2.0403276650641042,43.00063519839744,3.8487050000000007,2.3092230000000002,1.9551421400000004,75.01895786000001,0,False,36.25,110.44584367816093,118.62244192661362,8.176598248452692,OVERLOADED,OVERLOADED,HIGH,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-10,2026-08-16,WS-FRAME-PREP,Frame Preparation Station,73.48037833333333,0.7568684666666667,-1.7813425050505023,73.48037833333333,6.558454000000001,3.527762,3.3437026000000003,173.04439740000004,0,False,36.25,202.70449195402296,202.70449195402298,2.842170943040401e-14,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-10,2026-08-16,WS-PACK,Packaging Station,46.84616166666666,0.09460855833333334,0.0,46.940770224999994,3.527762,0.8819405,2.6634603100000005,173.72463969,0,False,36.25,129.2307908045977,129.49177993103447,0.2609891264367832,OVERLOADED,OVERLOADED,HIGH,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-10,2026-08-16,WS-QC,Final Quality Control Station,58.28137000000001,1.534045916666667,0.0,59.81541591666667,7.4403945,4.4097025,3.6865374000000006,172.7015626,0,False,36.25,160.7761931034483,165.008043908046,4.231850804597713,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-10,2026-08-16,WS-WHEEL-SUB,Wheel Subassembly Station,84.93958500000002,1.515346,5.1119671566870615,91.56689815668707,8.322335,4.794573,4.149295220000001,172.23880478,0,False,36.25,234.31609655172417,252.59833974258504,18.282243190860868,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-17,2026-08-23,WS-BRAKE-SUB,Brake Subassembly Station,67.23410833333334,0.8488025000000001,0.0,68.08291083333333,5.6765135,3.527762,2.5015276999999996,173.8865723,0,False,36.25,185.4734022988506,187.8149264367816,2.3415241379310032,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-17,2026-08-23,WS-FINAL-ASM,Final Assembly Station,128.52194666666668,3.7031064000000002,12.631691326797373,144.85674439346406,11.353027,7.4403945,5.241649000000001,171.146451,0,False,36.25,354.5433011494253,399.6048121199008,45.061510970475524,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-17,2026-08-23,WS-FORK-SUSP,Fork and Suspension Prep Station,40.03661833333334,0.9236892000000001,2.0403276650641042,43.00063519839744,3.8487050000000007,2.3092230000000002,1.9551421400000004,75.01895786000001,0,False,36.25,110.44584367816093,118.62244192661362,8.176598248452692,OVERLOADED,OVERLOADED,HIGH,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-17,2026-08-23,WS-FRAME-PREP,Frame Preparation Station,73.48037833333333,0.7568684666666667,-1.7813425050505023,73.48037833333333,6.558454000000001,3.527762,3.3437026000000003,173.04439740000004,0,False,36.25,202.70449195402296,202.70449195402298,2.842170943040401e-14,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-17,2026-08-23,WS-PACK,Packaging Station,46.84616166666666,0.09460855833333334,0.0,46.940770224999994,3.527762,0.8819405,2.6634603100000005,173.72463969,0,False,36.25,129.2307908045977,129.49177993103447,0.2609891264367832,OVERLOADED,OVERLOADED,HIGH,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-17,2026-08-23,WS-QC,Final Quality Control Station,58.28137000000001,1.534045916666667,0.0,59.81541591666667,7.4403945,4.4097025,3.6865374000000006,172.7015626,0,False,36.25,160.7761931034483,165.008043908046,4.231850804597713,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-17,2026-08-23,WS-WHEEL-SUB,Wheel Subassembly Station,84.93958500000002,1.515346,5.1119671566870615,91.56689815668707,8.322335,4.794573,4.149295220000001,172.23880478,0,False,36.25,234.31609655172417,252.59833974258504,18.282243190860868,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-24,2026-08-30,WS-BRAKE-SUB,Brake Subassembly Station,67.23410833333334,0.8488025000000001,0.0,68.08291083333333,5.6765135,3.527762,2.5015276999999996,173.8865723,0,False,36.25,185.4734022988506,187.8149264367816,2.3415241379310032,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-24,2026-08-30,WS-FINAL-ASM,Final Assembly Station,128.52194666666668,3.7031064000000002,12.631691326797373,144.85674439346406,11.353027,7.4403945,5.241649000000001,171.146451,0,False,36.25,354.5433011494253,399.6048121199008,45.061510970475524,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-24,2026-08-30,WS-FORK-SUSP,Fork and Suspension Prep Station,40.03661833333334,0.9236892000000001,2.0403276650641042,43.00063519839744,3.8487050000000007,2.3092230000000002,1.9551421400000004,75.01895786000001,0,False,36.25,110.44584367816093,118.62244192661362,8.176598248452692,OVERLOADED,OVERLOADED,HIGH,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-24,2026-08-30,WS-FRAME-PREP,Frame Preparation Station,73.48037833333333,0.7568684666666667,-1.7813425050505023,73.48037833333333,6.558454000000001,3.527762,3.3437026000000003,173.04439740000004,0,False,36.25,202.70449195402296,202.70449195402298,2.842170943040401e-14,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-24,2026-08-30,WS-PACK,Packaging Station,46.84616166666666,0.09460855833333334,0.0,46.940770224999994,3.527762,0.8819405,2.6634603100000005,173.72463969,0,False,36.25,129.2307908045977,129.49177993103447,0.2609891264367832,OVERLOADED,OVERLOADED,HIGH,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-24,2026-08-30,WS-QC,Final Quality Control Station,58.28137000000001,1.534045916666667,0.0,59.81541591666667,7.4403945,4.4097025,3.6865374000000006,172.7015626,0,False,36.25,160.7761931034483,165.008043908046,4.231850804597713,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-24,2026-08-30,WS-WHEEL-SUB,Wheel Subassembly Station,84.93958500000002,1.515346,5.1119671566870615,91.56689815668707,8.322335,4.794573,4.149295220000001,172.23880478,0,False,36.25,234.31609655172417,252.59833974258504,18.282243190860868,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-31,2026-09-06,WS-BRAKE-SUB,Brake Subassembly Station,67.23410833333334,0.8488025000000001,0.0,68.08291083333333,5.6765135,3.527762,2.5015276999999996,173.8865723,0,False,36.25,185.4734022988506,187.8149264367816,2.3415241379310032,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260701140123,2026-08-31,2026-09-06,WS-FINAL-ASM,Final Assembly Station,128.52194666666668,3.7031064000000002,12.631691326797373,144.85674439346406,11.353027,7.4403945,5.241649000000001,171.146451,0,False,36.25,354.5433011494253,399.6048121199008,45.061510970475524,OVERLOADED,OVERLOADED,CRITICAL,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
