planning_run_id,alternative_id,machine_id,workstation_id,maintenance_plan_id,production_operation_segment_id,production_start_datetime,production_end_datetime,maintenance_window_id,maintenance_start_datetime,maintenance_end_datetime,maintenance_window_source,maintenance_window_selected_flag,dated_overlap_flag,machine_state_unavailable_flag,maintenance_risk_level,maintenance_window_check_status,maintenance_avoidance_applied_flag,maintenance_avoidance_evidence,note_no_maintenance_order_created_flag,advisory_only_flag
PHASE4-MPS-20260721170405,ALT-BASELINE,M-WHEEL-TRUE-001,WS-WHEEL-SUB,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260629-MT-OP-030-04,2026-07-06T08:00,2026-07-06T14:26,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-BRAKE-BENCH-001,WS-BRAKE-SUB,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260629-MT-OP-040-01,2026-07-01T12:37,2026-07-01T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-BRAKE-BENCH-001,WS-BRAKE-SUB,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260629-MT-OP-040-02,2026-07-02T08:00,2026-07-02T15:15,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-BRAKE-BENCH-001,WS-BRAKE-SUB,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260629-MT-OP-040-03,2026-07-03T08:00,2026-07-03T15:15,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-BRAKE-BENCH-001,WS-BRAKE-SUB,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260629-MT-OP-040-04,2026-07-06T08:00,2026-07-06T08:42,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FINAL-STAND-001,WS-FINAL-ASM,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260629-MT-OP-050-01,2026-07-06T14:21,2026-07-06T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FINAL-STAND-001,WS-FINAL-ASM,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260629-MT-OP-050-02,2026-07-07T08:00,2026-07-07T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FINAL-STAND-001,WS-FINAL-ASM,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260629-MT-OP-050-03,2026-07-08T08:00,2026-07-08T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FINAL-STAND-001,WS-FINAL-ASM,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260629-MT-OP-050-04,2026-07-09T08:00,2026-07-09T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FINAL-STAND-001,WS-FINAL-ASM,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260629-MT-OP-050-05,2026-07-10T08:00,2026-07-10T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FINAL-STAND-001,WS-FINAL-ASM,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260629-MT-OP-050-06,2026-07-13T08:00,2026-07-13T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FINAL-STAND-001,WS-FINAL-ASM,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260629-MT-OP-050-07,2026-07-14T08:00,2026-07-14T08:59,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-QC-TOOLS-001,WS-QC,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260629-MT-OP-060-01,2026-07-14T08:59,2026-07-14T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-QC-TOOLS-001,WS-QC,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260629-MT-OP-060-02,2026-07-15T08:00,2026-07-15T15:15,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-QC-TOOLS-001,WS-QC,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260629-MT-OP-060-03,2026-07-16T08:00,2026-07-16T10:20,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-PACK-BENCH-001,WS-PACK,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260629-MT-OP-070-01,2026-07-16T10:20,2026-07-16T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-PACK-BENCH-001,WS-PACK,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260629-MT-OP-070-02,2026-07-17T08:00,2026-07-17T15:04,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FRAME-JIG-001,WS-FRAME-PREP,,SEG-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260629-ROAD-OP-010-01,2026-06-29T08:00,2026-06-29T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FRAME-JIG-001,WS-FRAME-PREP,,SEG-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260629-ROAD-OP-010-02,2026-06-30T08:00,2026-06-30T15:15,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FRAME-JIG-001,WS-FRAME-PREP,,SEG-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260629-ROAD-OP-010-03,2026-07-01T08:00,2026-07-01T14:41,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-WHEEL-TRUE-001,WS-WHEEL-SUB,,SEG-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260629-ROAD-OP-020-01,2026-07-01T14:41,2026-07-01T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-WHEEL-TRUE-001,WS-WHEEL-SUB,,SEG-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260629-ROAD-OP-020-02,2026-07-02T08:00,2026-07-02T15:15,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-WHEEL-TRUE-001,WS-WHEEL-SUB,,SEG-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260629-ROAD-OP-020-03,2026-07-03T08:00,2026-07-03T15:15,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-WHEEL-TRUE-001,WS-WHEEL-SUB,,SEG-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260629-ROAD-OP-020-04,2026-07-06T08:00,2026-07-06T15:15,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-WHEEL-TRUE-001,WS-WHEEL-SUB,,SEG-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260629-ROAD-OP-020-05,2026-07-07T08:00,2026-07-07T12:09,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-BRAKE-BENCH-001,WS-BRAKE-SUB,,SEG-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260629-ROAD-OP-030-01,2026-07-01T14:41,2026-07-01T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-BRAKE-BENCH-001,WS-BRAKE-SUB,,SEG-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260629-ROAD-OP-030-02,2026-07-02T08:00,2026-07-02T15:15,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-BRAKE-BENCH-001,WS-BRAKE-SUB,,SEG-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260629-ROAD-OP-030-03,2026-07-03T08:00,2026-07-03T15:15,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-BRAKE-BENCH-001,WS-BRAKE-SUB,,SEG-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260629-ROAD-OP-030-04,2026-07-06T08:00,2026-07-06T12:24,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FINAL-STAND-001,WS-FINAL-ASM,,SEG-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260629-ROAD-OP-040-01,2026-07-14T08:59,2026-07-14T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FINAL-STAND-001,WS-FINAL-ASM,,SEG-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260629-ROAD-OP-040-02,2026-07-15T08:00,2026-07-15T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FINAL-STAND-001,WS-FINAL-ASM,,SEG-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260629-ROAD-OP-040-03,2026-07-16T08:00,2026-07-16T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FINAL-STAND-001,WS-FINAL-ASM,,SEG-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260629-ROAD-OP-040-04,2026-07-17T08:00,2026-07-17T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FINAL-STAND-001,WS-FINAL-ASM,,SEG-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260629-ROAD-OP-040-05,2026-07-20T08:00,2026-07-20T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FINAL-STAND-001,WS-FINAL-ASM,,SEG-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260629-ROAD-OP-040-06,2026-07-21T08:00,2026-07-21T13:52,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-QC-TOOLS-001,WS-QC,,SEG-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260629-ROAD-OP-050-01,2026-07-21T13:52,2026-07-21T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-QC-TOOLS-001,WS-QC,,SEG-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260629-ROAD-OP-050-02,2026-07-22T08:00,2026-07-22T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-QC-TOOLS-001,WS-QC,,SEG-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260629-ROAD-OP-050-03,2026-07-23T08:00,2026-07-23T11:53,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-PACK-BENCH-001,WS-PACK,,SEG-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260629-ROAD-OP-060-01,2026-07-23T11:53,2026-07-23T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-PACK-BENCH-001,WS-PACK,,SEG-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260629-ROAD-OP-060-02,2026-07-24T08:00,2026-07-24T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-PACK-BENCH-001,WS-PACK,,SEG-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260629-ROAD-OP-060-03,2026-07-27T08:00,2026-07-27T11:04,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FRAME-JIG-001,WS-FRAME-PREP,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260706-MT-OP-010-01,2026-07-06T08:00,2026-07-06T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FRAME-JIG-001,WS-FRAME-PREP,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260706-MT-OP-010-02,2026-07-07T08:00,2026-07-07T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FRAME-JIG-001,WS-FRAME-PREP,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260706-MT-OP-010-03,2026-07-08T08:00,2026-07-08T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FRAME-JIG-001,WS-FRAME-PREP,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260706-MT-OP-010-04,2026-07-09T08:00,2026-07-09T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FRAME-JIG-001,WS-FRAME-PREP,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260706-MT-OP-010-05,2026-07-10T08:00,2026-07-10T14:22,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FORK-BENCH-001,WS-FORK-SUSP,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260706-MT-OP-020-01,2026-07-10T14:22,2026-07-10T15:14,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FORK-BENCH-001,WS-FORK-SUSP,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260706-MT-OP-020-02,2026-07-13T08:00,2026-07-13T15:15,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FORK-BENCH-001,WS-FORK-SUSP,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260706-MT-OP-020-03,2026-07-14T08:00,2026-07-14T15:15,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FORK-BENCH-001,WS-FORK-SUSP,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260706-MT-OP-020-04,2026-07-15T08:00,2026-07-15T15:15,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FORK-BENCH-001,WS-FORK-SUSP,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260706-MT-OP-020-05,2026-07-16T08:00,2026-07-16T15:15,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FORK-BENCH-001,WS-FORK-SUSP,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260706-MT-OP-020-06,2026-07-17T08:00,2026-07-17T15:15,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,M-FORK-BENCH-001,WS-FORK-SUSP,,SEG-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260706-MT-OP-020-07,2026-07-20T08:00,2026-07-20T13:54,,,,RISK_ONLY_NO_DATED_DOWNTIME,False,False,False,HIGH,MAINTENANCE_RISK_REVIEW,False,Maintenance risk is review-only without dated downtime; no horizon-wide production block applied.,True,True
